text,human_wrote
"['Ready', 'see', 'family', 'Kinder', 'tomorrow', '!', 'really', 'missing', 'ChelseaMarshall']",1
"['Hanging', 'family', 'tonight']",1
"['@evahester', 'Hi', 'Eve', '?', '.']",1
"['@frankiedelgado', 'haha', 'frankie', '.', 'looked', 'good']",1
"['insomnia', 'sucks', '.']",1
"['Ok', 'Sunday', 'officially', 'perfect']",1
"['Oh', ',', 'ever', 'get', 'home', '?']",1
"['Watching', 'CSI', '.', 'Bummer', ',', 'nothing', ""good's"", 'tv']",1
"['@Sonya_Princess', 'got', 'ur', 'tweet', 'k', 'haces', 'manana', '?']",1
"['@jeanenne', 'thing', '.', 'Ask', 'dad', '.']",1
"['Chilling', 'GOC', '..']",1
"['Blasting', 'michele', 'branch', 'listening', 'driver', 'sing', '.', 'driver', ',', 'choice', '.']",1
"['insomniaaaaa', '!', '*', 'sigh', '*', 'garden', 'couple', 'hours', 'yay', '!', 'haha', 'hope', ""there's"", 'snails', ':', ""they're"", 'sooo', 'gross', '!', '!']",1
"['Por', 'Favor', '!', '!', '!', 'need', 'FIVE', '!', 'http://tinyurl.com/dzcpg3']",1
"['@crizzsam', 'http://twitpic.com/8d5ee', '-', 'HATE', '.', 'wannttt', '.']",1
"['@Mamandesfilles', ""I'm"", 'sorry', 'understand', '.', 'friends', 'wine', 'wednesdays', 'week', '.', 'Cheap', 'wine', 'intoxication', 'rather', 'taste']",1
"['Marissa', 'SHIT', '!', 'want', 'trail', 'mix', '.']",1
"['got', 'work', '!', 'happy', 'sunday', '!']",1
"['Damn', 'fool', 'jus', 'got', 'rear', 'ended', '...', 'sux', '...', 'maybe', 'stop', 'twittering', 'na', ""I'm"", 'multi', 'talented']",1
"[""he's"", 'probably', 'traveling', ',', ""i'm"", 'missing', '/', 'sudden', 'wish', 'watching', 'harry', 'potter', 'whole', 'day']",1
"['Oh', 'Girl', 'makes', 'choke', 'everytime', 'die']",1
"['Taking', 'kids', 'see', 'tonight', '(', 'least', ""that's"", 'excuse', '...', ')']",1
"['http://bit.ly/19pEDI', 'made', 'day']",1
"['MACBOOK', 'GOING', 'SOOOOOOOOO', 'SLOW', '!', '?', '!', '!', '?', 'someone', 'fix', 'blahhh']",1
"['@Naoij', 'Hmm', '.', 'scored', '2', 'points', '.', 'Yay', 'bloody', 'foreigner', '!', 'lol']",1
"['@PlayStationEU', ""When's"", 'FFVII', 'coming', 'EU', 'stores', '?', '?']",1
"['graduating', 'tomorrow', '.', 'crazy', '.', 'love', 'dress']",1
"['@jjsnyc', '@miketempleton', 'may', 'kidnap', '@miketempleton', '#BigOmaha', ""i'm"", 'pretty', 'sure', 'counts', 'business', 'trip']",1
"['@thisisryanross', 'neither']",1
"['@Ms_SMooth', '@The_Block_2009', '@_MoJo', 'YAY', '!', '!', '!', 'Although', ',', 'woulda', 'lot', 'sooner', 'suck', '.', 'Sorry', 'Posse', '.']",1
"['@paula_mcfly', 'idem', 'cumnut', 'jj', 'ja', 'som', 'jimenka', '1', 'trapasssss', 'chodim', 'len', 'thak', 'ze', 'odpisem', 'idem', 'het']",1
"['new', 'Green', 'Day', 'album', 'OK', '.', 'Dookie', ',', 'great', 'songs', '.', 'Couple', 'obscurities', 'well', ',', 'harks', 'back', 'Misery']",1
"['@BleuHefner', 'problem', '...', 'nothing', 'much', 'watch', 'game', 'call', 'night', '!', '?']",1
"['@BellaLelo', 'Go', 'home', 'rest', 'work', '.', 'streets', '.']",1
"['found', 'Tweetingtoohard.com', '.', 'Wonderful', '!']",1
"['got', 'gettin', 'ready', 'work', 'hope', 'sunny', 'later', 'lol']",1
['tired'],1
"['WANT', 'GO', 'BED', '...']",1
"['@ainaalano', 'gonzo', '...', 'continued', 'last', 'post']",1
"['@MsNanai', 'thanks', 'following', 'Goodnight', 'God', 'Bless', '...']",1
"['enrichment', '.']",1
"['@_westbaer_', 'might', 'want', 'check', 'twe2.com', '-', 'free', 'Twitter', 'SMS', 'updates', '.', 'Currently', 'sending', 'DMs', 'set', 'like']",1
"['Okay', ',', 'Sunday', 'evening', 'complete', '...', 'Harry', 'Potter', 'Goblet', 'Fire', 'TV', '.', 'Sweet', '!', 'Word', 'puzzles', 'movie', '.']",1
"['@beercommdood', 'yeah', ',', 'food', 'great', '.', 'miss', 'mac', 'n', 'cheese', '.', 'rare', 'form', 'tonight', ':', 'full', 'hippies', '!']",1
"['@jordanknight', ""I've"", 'never', 'even', 'Waffle', 'House', '!']",1
"['YO', ',', '@woaharjay', 'Hacked', 'Baidens', 'Twitter', '.', 'Basicly', 'Baiden', '&', 'Fail', 'sleep', '.', '.', 'BYE']",1
"['climb', '!', 'One', 'person', 'bailed', 'last', 'minute', '*', 'surprised', '*', 'glad', 'people']",1
"['hoping', 'get', 'job', 'think', 'manager', 'likes', '..', 'mhm']",1
"['Sorry', 'anyone', 'follows', 'like', 'football']",1
"['spent', '9', 'hours', 'phone', '@Babycham_bunny', '72', 'hours', '.']",1
"['Celtics', 'Manny', 'win', '!', 'perfect', 'Saturday', 'sports', 'night', '!', '!', '!']",1
"['Home', 'movie', 'trip', 'diner', '@JPGofMe', '.', 'time', 'bed', '.']",1
"['Sorry', 'guys', ',', 'youth', 'meeting', 'tonight', 'cancelled', ""we'll"", 'reschedule', 'next', 'week', '.']",1
"['Work', 'webmail', 'moment', '.', 'supposed', 'work']",1
"['got', 'something', 'important', '...', 'worried', 'outcome']",1
"['Everyones', 'downtown', 'tonight', '.', ""I'm"", 'busy', 'feeling', '/', 'looking', 'like', 'pile', 'shit', 'go', '.']",1
"['@JillMe', ""I'm"", 'sorry', ',', ""that's"", 'sad', '.']",1
"['Wow', '..', 'talking', 'college', ',', 'etc', '.', 'Son', '#', '3', 'revealed', 'paying', 'SAT', 'AP', 'fees', 'several', 'friends', '.']",1
"['well', '@Mr_PaulEvans', 'thats', 'bad', 'idea', 'actually', 'kids', 'lookin', 'love', 'ya', 'kno', 'looks', 'u', 'give', 'lotsa', 'love']",1
"['@daizy26', 'Shame', '!', '*', 'hands', 'ears', '&', 'eyes', '*', '(', ""that's"", 'possible', ')', ""I'm"", 'listening', 'looking', '!', 'lol', '!', '!', '!', 'going', 'tough', '39', 'days', '!']",1
"['@mirandabuzz', 'iloveYOU', '!', '!', '!', 'ure', 'amazing', 'well', '...', 'please', 'come', 'mexico', 'city', 'ilove', 'ure', 'CD', 'icarly', '!', 'im', 'mexico', '...']",1
"['@Emzie1234', 'seems', 'bit', 'pie', 'sky', 'moment', ',', 'awesome', 'turns', 'like', 'shown', 'videos']",1
"['@daisy_star', 'sorry', 'hear', 'bb', '.', 'delete', 'LJ', '?']",1
"['@SheaLyn623', 'Mine', 'work', 'yet', '...', 'sister', 'Vicky', 'LA', 'Pride', '.', ""They're"", 'H8', 'shoots', 'June', '17th', 'well', '.']",1
"['Sleepy', 'day', '..', 'think', 'ate', 'much', 'today']",1
"['@overloved', 'Twilight', 'great', 'winner', 'MTV', 'movie', 'awards', '!']",1
"['@heath900', 'dont', 'sad', '!', '!', '!', 'happy', 'heath', '!', '!', '!', 'hey', ',', 'ur', 'new', 'pic', 'makes', 'look', 'like', 'esme', 'bit', '(', 'im', 'sayin', ')', '-', '-', 'loov', 'ju', '!']",1
"['hopes', 'hubby', 'feels', 'better', 'soon', '..', 'root', 'canal', 'today']",1
"['chillin', 'pool', '...']",1
"['@ramendoodles', ""That's"", 'wonderful', '!', 'count', 'two', '!', '<3', '33']",1
"['wish', 'cok', 'infront']",1
"['got', 'busy', 'day', 'today', '..', ""i'm"", 'bored', 'right']",1
"['@LondonEater', 'round', 'corner', 'Blue', 'Mountain', 'Cafe', '.', 'average', 'Still', ',', 'cheap', 'local', 'suppose', '.']",1
"['office', 'play', 'interesting', 'tunes', 'today', '...', 'argh', '.']",1
"['school', 'raises', 'salary', '$', '5', ',', 'quit', '...', 'part-time', 'job', 'really', 'part-time', 'musician', '.']",1
"['@mileycyrus', 'Miley', 'look', 'gorgeous', 'light', 'hair', '.', 'look', 'gorgeous', 'dark', 'hair', ',', 'think', 'keep', 'light', '!']",1
"['nice', 'braai', ',', 'going', 'watch', 'super', '14', 'final', '.', 'Go', 'bulls', '!', 'Got', 'vino', 'sex', 'fire', 'playing', '.', 'Nice']",1
"['@AshleeDA', 'siiiiiigh', '...', 'waiting', 'clouds', 'lift', '...', 'yet', '.']",1
"[""I've"", 'eaten', '1/2', 'lunch', '7am']",1
"['still', 'want', 'Jonas', 'Brothers', 'Ryman', 'Auditorium', 'Soundtrack', 'message', '!']",1
"['@ClintonSkakun', 'sounds', 'like', 'books', 'arrived', '*', 'winks', '*']",1
"['time', 'felt', 'old']",1
"['took', 'allergy', 'pill', 'morning', ',', 'unaware', 'drowsy', 'side', 'effects', '.', '*', '3', 'HOURS', 'NAPPING', 'LATER', '*', 'study', 'fail', '.', 'ugh', '!', '!', 'wasted', 'much', 'time']",1
"['Thanks', 'hun', ',', 'problem', ',', '.', 'Ineed', 're-locate', 'self-esteem', 'Alcohol', 'doesnthelp', '.']",1
"['Awake', '!', 'Far', 'early', 'horrible', 'dream']",1
"['Hi', '@YDURNAS', 'sad', 'news', 'flight', '447', 'crashed', 'Atlantic', 'Rio', 'Paris']",1
"['Got', 'power', '4am', '!', 'Woo', 'hoo', '!', 'Thanks', 'wakeup', 'call', 'let', 'know', 'back', 'CU', '!']",1
"['@Andjelija', 'Tarotwise', ',', '.', 'Melody', 'says', '.', 'see', 'magic', 'time', '(', 'eat', '!', ')', ',', 'yeah', ',', 'guess', '.']",1
"[""I'M"", 'STUDYING', 'BEGIN', '.', 'Mum', 'wants', 'go', 'outing', 'town', 'bus', 'everything', ',', 'alright']",1
"['@shug24', ""I'm"", 'missing', 'u', 'already', 'BMax', '...']",1
"['Ps', '-', 'earth', 'could', 'forget', '?', 'unforgettable']",1
"['@Jimmy_Poodle', 'snedwan', ""'"", 'realife', ""'"", '?', ',', 'love', 'died']",1
"['yay', 'dancing', 'stars', '40min', '!', 'haha', 'wata', 'nerrrd']",1
"['General', '|', 'Zar', 'plays', '/', 'played', 'druid', ':', 'Zarhym', ':', 'Quote', ':', 'little', 'tree', 'boomkin', '<3', '?', ""I've"", 'go', '..', 'http://tinyurl.com/mh8lqm']",1
"['@TheaterLackey', 'Thanks', 'recommendation', '.', 'Hope', 'live', '.']",1
"['@davensjournal', '""', 'tweet', '""', '.']",1
"['Heeeey', ',', 'love']",1
"['want', 'change', '!', 'Hos', '!']",1
"['@KateHarding', 'Wish', 'could', '!', 'think', 'could', 'make', 'Portland', 'time', 'though']",1
"['@channelsanjose', 'really', 'talk', '@viralogy', 'bloggers', 'tap', 'network', '!', 'Love', 'help', 'way', '.']",1
"['sister', 'got', 'Engaged', 'day', 'Im', 'moon']",1
"['@jonathancoulton', 'pretty', 'sure', 'superhero', 'supply', '5th', 'ave', 'would', 'know']",1
"['Think', 'ate', 'dodgy', 'burgers', 'today', '.', 'Daughter', 'feels', 'sick', 'dicky', 'tummy', '.', 'Clearly', 'case', 'cows', 'fighting', 'back']",1
"['Rain', 'really', 'limits', ""one's"", 'activities', 'day', '.']",1
"['@mrgarbutt', 'think', ""I'm"", 'good', '-', 'Europe', 'Asia', 'tends', 'close', 'ports', ""can't"", 'infect', '.']",1
"['@wossy', '-', 'hey', 'found', 'studied', 'Solent', 'institute', '!', ""I'm"", 'Solent', 'university', '!', 'cool', '!', 'studied', 'place', '!']",1
"['Awwhh', '...', 'Bummer', '!', '!', 'wrong', '?', '!', '?', '!', '?', '!', 'One', 'many', 'unforced', 'errors', 'double', 'faults']",1
"['@lisamurray', 'http://twitpic.com/6648d', '-', 'awwww', '(', ')', ""'"", 'cutie', '!', '!', '!', 'u', 'great', 'thing', 'lisa', '!']",1
"['woke', 'must', 'poorly']",1
"['@MissxMarisa', '!', '?', 'wanna', 'switch', '?', '?', 'time', 'girly', '!']",1
"['Time', 'dream', '.', 'Good', 'night', 'lovelies', '.']",1
"['already', 'missing', 'Moose', 'week', 'going', 'SUCK', '!']",1
"['constantly', 'amazed', 'technology', '.', 'makes', 'wonder', '.', 'check', 'rad', 'song', '!', '""', 'Tripping', '""', '?', 'http://twt.fm/33023']",1
"['Longest', 'week', 'ever', ',', 'glad', '!', 'Planning', 'spend', 'weekend', 'packing', 'relaxing', '.', 'One', 'side', '?', 'Sesa', '!']",1
"['@victoriax3jonas', 'makes', 'sad', '.', 'Monday', 'night', '.']",1
"['found', '""', 'bug', 'bite', '""', 'leg', 'spider', 'bite', '...']",1
"['@Jamjar84', 'never', 'play', 'lotto', 'cant', 'see', 'happening', 'anytime', 'soon', '...', 'hehe', 'crap', 'weather', 'today', 'makes', 'thinkin', 'emigratin', '!']",1
"['@marqueemarc', 'like', 'white', 'suit']",1
"['@dougiemcfly', 'OMG', ',', 'saw', 'guys', 'panico', 'na', 'tv', 'least', 'know', ""'"", 'queimar', 'rosca', ""'"", 'really', 'means', '?', 'haha', 'love', 'dougie', '*', '-', '*']",1
"['got', 'back', 'phrom', 'Day', 'Phamily', 'Reunion', 'Oklahoma', '.', '60th', 'Reunion', '!']",1
"['Jamming', 'Grind', '!', ""Akadi's"", 'song', 'day', '""', 'CANDY', '!', '""', 'PRINCE']",1
"['@UniqueLynique', 'lol', ',', 'im', 'fan', 'bb', '...', 'gaveup', 'pin', 'long', 'time', 'ago']",1
"['Going', 'cleve', 'visit', 'fam', '!', 'love', 'home']",1
"['@WordofMouthAtl', 'hulloooooo', '!', 'gritzatl', '.', '(', 'performing', 'Malcolm', 'Jazz', 'Fests', '2morrow', 'aft', 'dwntwn', ')', '&', ""I'm"", 'great', '.', 'Well', 'exercised', '!']",1
"['Idiot', 'girn', 'like', '.', 'like', 'lot', '.']",1
"['kool', 'disney', 'bedroom', 'designs', 'spotlight', ',', 'want', 'room', 'DISNEY', 'design']",1
"['@joshasen', 'yeeeah', 'know', '!', '!', ""i'm"", 'goin', 'outta', 'town', 'Sat', ',', 'know', 'got', 'somethin', 'goin', 'day', 'got', 'session', 'today', ',', 'run', 'tmrw', 'morning', '?', '?']",1
"['@Bess182', ""I'll"", 'talk', 'mum', 'week', 'hopefully', '!']",1
"['chris', 'threading', 'kitchen', '-', '___', '-', 'alyssa', 'thigh', ',', 'lesbian', '.', 'akemi', 'eating', ',', 'suprise', '.']",1
"['want', 'go', 'graham', 'coxon', 'tonight', 'wanna', 'billied', '.', 'stupid', 'andrew', 'wont', 'go', ',', 'thats', 'english', 'revision']",1
"['@therealTiffany', 'ok', 'well', 'miss', 'tiff', '.', 'school', '7', '.', 'im', 'gonna', 'go', 'bed', '.', 'thanks', 'convo', '.', 'sweetheart']",1
"['@binmugahid', 'hard', 'tell', '..', 'imitates', 'dimensional', 'aspect', 'similarity', 'comes', 'UI', '..', 'chinese', '..']",1
"['Nursing', 'bad', 'headache', ""can't"", 'believe', 'audacity', 'people', '.']",1
"['@SophieSalinger', 'weather', 'silly', '!']",1
"['put', 'daughter', 'bed', '...', 'go', '!']",1
"['Omg', 'know', 'hotel', 'choose', '#Miami', 'trip']",1
"['dinner', '..', 'much', 'apettite', '...']",1
"['@XADNESS', 'ice', 'cream', 'date', 'week', '?']",1
"['fuckin', 'beautiful', 'im', 'working']",1
"['@unfailing_love', ""can't"", 'sleep', 'either', '.']",1
"['@JohnJiao', 'Thanks', 'JJ']",1
"['Going', 'sleep', ',', 'great', 'day', 'everyone']",1
"['@JBlazemusic', 'Good', 'morning', '.', 'Im', 'waking', 'early', '.', 'need', 'wash', 'stinky', 'butt', 'cause', 'smell', 'u', 'way', 'Jersey', '.', 'jk']",1
"['early', 'getting', 'ready', ',', 'cheer', ',', 'going', 'get', 'contactssss']",1
"['@txrugby2003', 'Let', 'know', 'might', 'need', ',', 'could', 'prolly', 'help', '.']",1
"['watching', ""grey's"", 'anatomy', '!', '!']",1
"['@IslandBreeez', 'sounds', 'fun', '!', 'drivein', 'half', 'mile', 'mosquitos', 'r', 'bad', ',', 'cant', 'go', 'r', 'going', '2', 'nephews', '1st', 'bd', 'party']",1
"['heading', 'home', ',', 'wonder', 'Johnny']",1
"['Wishes', 'joey', ',', 'ryan', ',', 'randy', 'steve', 'would', 'hurry', 'come', 'back']",1
"['@inkscar', 'Absolutely', '!', 'Everything', '(', 'virtually', 'everything', ')', 'interesting', '!']",1
"['inbox', 'messages', '69', 'new', 'messages', '...', '*', 'giggles', '*']",1
"['enjoying', 'days', 'work', '..', 'back', 'work', 'tomorrow', '..']",1
"['http://twitpic.com/7wl5i', '-', 'Consequence', 'shopping', 'E.Leclerc', ',', 'worth', 'almost', '200â', '\x82', '¬']",1
"['@remainamystery', 'really', '...', 'cats', 'fault', '...', 'finally', 'fell', 'asleep', 'around', '6am']",1
"['@Angiiieee', ""that's"", 'cute', '>', '<', ""he's"", 'adorable', '.', 'cannot', 'wait', 'see', 'Saturday', '!']",1
"['hadd', '2', 'roti', 'canai', 'n', '1', 'roti', 'pisang', 'breakfast', '.', 'shud', 'keep', 'stomach', 'peace', 'good', 'hours', '.', 'hope', '.', '..', 'subway', 'cookies', 'yum']",1
"['@brett', 'happy', 'birthday', '!', 'Sorry', 'west', 'coast', 'friday']",1
"['@joepeppercorn', 'oh', 'dear', 'papa', ',', 'circ', 'necessary', 'disrupts', ""mama's"", 'bonding', 'watch', 'next', 'son', 'http://tinyurl.com/dmaj9k']",1
"['blackberry', 'scrolly', 'ball', 'thing', 'letting', 'scroll', '.', 'well', 'sux', '.', 'new', 'messages', ',', ""can't"", 'get', '.']",1
"[""can't"", 'sleep', '...', 'wake', '4', 'hours']",1
"['know', 'hate', 'people', 'spend', 'every', 'minute', 'boyfriends', 'never', 'time', 'friends', 'anymore']",1
"['learned', 'decode', 'paramore', 'guitar', '.', 'feel', 'special', '.']",1
"['@gimp01', 'know', 'right', '!', 'amazing', ',', 'youtube']",1
"['12', '!', 'lmao', 'thasfodamnsho', '.', 'forgot', 'funny', '.', 'interesting', 'follow', '@britneyspears', 'never', 'updates']",1
"['first', 'day', 'holidays', 'bored', 'already', '<3', '3']",1
"[""I'm"", 'going', 'miss', 'Trailer', 'premiere', 'New', 'Moon', '!', '!', '!', '*', 'cries', 'screams', '*', 'Hug']",1
"['Birthday', 'forgot', 'fingers', 'laced', 'spicy', 'crab', 'juice', 'took', 'contacts', '(', 'stung', 'little', ')', '.', 'Thanks', '...']",1
"['Packing', 'last', 'things', '.', 'cant', 'believe', 'really', 'leaving', '!', ""I'm"", 'going', 'miss', 'guys', '!']",1
"['@Gailporter', 'Nice', 'cake', 'looked', 'sign', 'behind', 'quickly', 'thought', 'said', 'knickers', 'first', 'lol', '.']",1
"['missing', 'shane']",1
"['im', 'wrapped', ',', 'havin', 'interview', '2morrow', '!', 'n', 'chose', 'really', 'cute', 'things', '4', 'apartement', '!']",1
"['@noahnaima', 'gosh', 'rich', '!', '!', 'want', 'dough', '!']",1
"['@chantelleaustin', 'know', '...', 'Sometimes', 'letting', 'go', 'makes', 'difference', ',', 'eh', '?']",1
"['cavs', '!', '!', '!', 'noooo', '...', 'guess', 'lebrons', 'gonna', 'wanna', 'trade', '!', 'NY', '?']",1
"['@esnoeijs', 'got', 'Thanks', 'support', '.', 'Keep', 'eye', '!']",1
"['watching', 'americas', 'funniest', 'home', 'videos']",1
"['Would', 'like', 'today', 'end', 'already', '.', 'Looking', 'forward', 'lazing', 'front', 'tv', 'later', 'pretending', 'work', 'tomorrow']",1
"['got', 'home', 'food', 'thinkin', 'house', 'party', '..', 'friend', 'said', 'sin', 'city', 'rave', 'tomm', '.', 'thats', 'whats']",1
"['@poynterlubz', '.', 'bad', '.', 'fucking', 'mcfly', '.']",1
"['@loverachel', '@valeriejean27', 'glad', 'come', 'last', 'night', ',', 'glad', 'see', 'made', 'home', 'alive']",1
"['Trying', 'get', 'overlooked', 'things', 'done', 'beautiful', 'day', '&', 'listening', 'screams', 'kids', 'tubing', 'lake', 'behind', 'house']",1
"['@cassper11', 'Ah', 'got', 'called', '""', 'Heartless', 'Bastard', '""', 'crying', ',', 'fault', 'loathe', 'dogs', '!', ""I'm"", 'super', 'dooper', 'thanks']",1
"['dont', 'even', 'count']",1
"[""I'm"", 'gonna', 'nice', 'day', '!', 'love']",1
"['@shiyingg', 'yo', 'sis', 'got', 'doggy']",1
"['@SimplyAlexNY', 'think', 'new', 'friend', 'ride']",1
"['study', 'zone', '...', 'days', '...', 'starts']",1
"['2', 'weeks', 'back', 'early', 'mornings']",1
"['Love', 'cold', 'shower', '#EASActive', '!', 'Burned', '171', 'cals', 'today', '!', 'YAY', '!']",1
"['@ddtannenbaum', 'Thanks', 'dinner', 'read', '!', 'entertaining', '!', 'Comments', 'email', 'later', 'morning']",1
"['saw', ""BORAT's"", 'twitter', 'site', '...', 'laughed', 'head', '...', 'hahaha']",1
"['@SkaPunkPezzy', 'wow', ',', 'story', '#fml', '?', 'Must', 'bad']",1
"['need', 'go', 'mall', 'soon', '.', 'think', 'going', 'wear', 'contacts', '.', ""can't"", 'wait', 'get', 'rid', 'glasses', '..', '=D']",1
"['@huwrobs', 'thats', 'attitude', ';)', '...', 'like', '...', 'hehe', '...']",1
"['@UltreyaR', 'miss', 'see', 'youtube', 'xd']",1
"['@sarahhjb', 'excited', '!', '!']",1
"['@duece_toofly', 'dare', 'poppin', '!', '!', 'ask', '@brownsugakisses', '@nadege21', '!', '!', '!', 'help', 'girls', '!', 'lol']",1
"['wants', 'weekend', 'xoxo', '.']",1
"['@realpattinson', 'Yes', '!', 'tons', 'pics', 'choose', ',', 'topless', ',', 'suspender', 'pants', ',', 'grungy', ',', 'swave', ',', 'pic']",1
"['Back', 'work', 'missing', 'China', 'already']",1
"['found', 'tonight', 'hours', 'work', 'getting', 'cut', '.', 'owner', 'dying', 'cancer', '.', 'Ugh', 'going', 'horrible', '..', 'sad']",1
"['bad', 'dream', 'last', 'night', '.', 'Zombies', 'suck', '.', 'Haha', '.']",1
"['eating', 'BBQ', 'sandwich', '!', 'yummmmmmmmmmm']",1
"['@charlestrippy', 'friend', 'got', 'ghostbusters', 'video', 'game', ',', 'yet', 'tell', 'anything', '.']",1
"['district', 'meeting', '.', 'Jason', 'Mraz', ""'"", ""I'm"", ""'"", 'playing', 'head', '.', 'Makes', 'boring', 'meeting', 'seem', 'oddly', 'pleasant']",1
"['isnt', 'best', 'day', 'hours', 'sleep', ',', 'fell', 'twice', 'work', 'split', 'water', 'pants']",1
"['@Noleezy', 'know', 'hot', 'black', 'dress', 'code', 'closed', 'toe', 'shoes']",1
"['Sunday', '...', 'relaxing', 'day', 'family', '...', 'tomorrow', 'start', 'school', ',', 'trainings', '&', 'things', '..']",1
"['@JadenSolo', 'â', '\x99', '¥', 'â', '\x99', '¥', 'â', '\x99', '¥', 'movie']",1
"['happening', '?']",1
"['@Vacant_Stained', 'fraid', 'love', 'Zelda', '^', '^']",1
"['@officialTila', 'Tila', '?', 'Like', 'gift', '!', 'cute', 'little', 'present', 'wraped', 'satin', '?', 'please', 'please', 'please', '?', '?', '?', 'haha']",1
"['pissed', '.', '20', 'CDs', 'full', 'music', 'copy', '.', 'music', 'life', '.', 'Bah', '!', 'Wth', '?', '!', 'Moy', 'sad', '.', 'like', 'losing', '20', 'kids', '.']",1
"['LVATT', '&', 'Frankie', 'J', '.', 'nominated', 'TCAs', '!', 'Congratz', ',', 'Frankieeeeee', '.', '<3', 'JB', 'nominated', ',', 'feel', 'like', 'mentioning']",1
"['@Wasi305slp', 'Little', 'tired', 'great', 'thanks', 'asking']",1
"['want', 'shutter', 'shaaaaaaaaades', '!']",1
"['wish', '.']",1
"['Well', '...', 'Laura', 'flu', '.']",1
"['awesome', 'weekend']",1
"['wish', 'kind', 'soul', 'return']",1
"['@AngelDawn13', 'Thank', '.', 'Ella', 'talk', ',', 'either', '.']",1
"['get', 'sad', ""I'm"", 'leaving', 'brothers', 'place', 'niece', 'starts', 'crying', 'want', 'leave', '!', 'face', 'makes', '. . .']",1
"['@mindfulMeli', 'tried', 'find', 'luck']",1
"['suffering', 'travel', 'vaccs', 'listening', 'delicate', 'sounds', 'tree', 'pulping', '...']",1
"['@trav1sty', ',', 'never']",1
"['going', 'bed']",1
"['@ksira', 'love', '!', ""can't"", 'wait', 'movie']",1
"['@triptisly24', '#FollowFriday', '(', 'username', 'da', 'person', 'u', 'wnt', 'ppl', '2', 'follow', ')', 'Like', 'wanted', 'ppl', 'follow', 'u', 'wrote', 'ur', 'username']",1
